PartNumber,Manufacturer,ProductStatus,Switch Circuit,Multiplexer/Demultiplexer Circuit,On-State Resistance (Max),Package,AdditionalKeyinformation_Interface,Quantity,DatasheetUrl,PhotoUrl,Description
DG636EEN-T1-GE4,Vishay Siliconix,Active,SPDT,2:1,96Ohm,Tape & Reel (TR),,36000,https://www.vishay.com/docs/75621/dg636e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/MINIQFN-16L%20Pkg.jpg,IC SWITCH SPDTX2 96OHM 16MINIQFN
DG604EEQ-T1-GE4,Vishay Siliconix,Active,SPST - NO,1:1,101Ohm,Tape & Reel (TR),,18000,https://www.vishay.com/docs/75612/dg604e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/509/14-TSSOP.jpg,IC SW SPST-NOX2 101OHM 14TSSOP
DG4052EEN-T1-GE4,Vishay Siliconix,Active,SP4T,4:1,78Ohm,Tape & Reel (TR),,18000,https://www.vishay.com/docs/69685/dg4051e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/MINIQFN-16L%20Pkg.jpg,IC SWITCH SP4TX2 78OHM 16MINIQFN
DG442LEDQ-T1-GE3,Vishay Siliconix,Active,SPST - NO,1:1,26Ohm,Tape & Reel (TR),,15000,https://www.vishay.com/docs/76754/dg441le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NOX4 26OHM 16TSSOP
DG4051EEQ-T1-GE3,Vishay Siliconix,Active,-,8:1,78Ohm,Tape & Reel (TR),,9000,https://www.vishay.com/docs/69685/dg4051e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC MUX 8:1 78OHM 16TSSOP
DG636EEQ-T1-GE4,Vishay Siliconix,Active,SPDT,2:1,96Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/75621/dg636e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/509/14-TSSOP.jpg,IC SWITCH SPDT X 2 96OHM 14TSSOP
DG2730DN-T1-GE4,Vishay Siliconix,Active,DPDT,2:2,8Ohm,Tape & Reel (TR),,9000,https://www.vishay.com/docs/67786/dg2730.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MINIQFN-10L%20Pkg.jpg,IC SWITCH DPDTX1 8OHM 10MINIQFN
DG4051EEY-T1-GE3,Vishay Siliconix,Active,-,8:1,78Ohm,Tape & Reel (TR),,7500,https://www.vishay.com/docs/69685/dg4051e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC MUX 8:1 78OHM 16SOIC
DG4053EEN-T1-GE4,Vishay Siliconix,Active,SPDT,2:1,78Ohm,Tape & Reel (TR),,5500,https://www.vishay.com/docs/69685/dg4051e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2591/MINIQFN-16L%20Pkg.jpg,IC SWITCH SPDTX3 78OHM 16MINIQFN
TS3A27518ERTWR,Texas Instruments,Active,SPDT,2:1,6.2Ohm,Tape & Reel (TR),,2705,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fts3a27518e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%7E4206244%7ERTW%7E24.JPG,IC SWITCH SPDT X 6 6.2OHM 24WQFN
DG469EY-T1-E3,Vishay Siliconix,Active,SPDT,2:1,6Ohm,Tape & Reel (TR),,10000,https://www.vishay.com/docs/71470/dg469.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/742%7E5498%7EDY%2C-EY%7E8.jpg,IC SWITCH SPDT X 1 6OHM 8SOIC
DG470EQ-T1-E3,Vishay Siliconix,Active,SPDT,2:1,6Ohm,Tape & Reel (TR),,10000,https://www.vishay.com/docs/71470/dg469.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/8-TSSOP_8-MSOP.jpg,IC SWITCH SPDT X 1 6OHM 8MSOP
DG469EQ-T1-E3,Vishay Siliconix,Active,SPDT,2:1,6Ohm,Tape & Reel (TR),,2500,https://www.vishay.com/docs/71470/dg469.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/8-TSSOP_8-MSOP.jpg,IC SWITCH SPDT X 1 6OHM 8MSOP
DG412DQ-T1-E3,Vishay Siliconix,Active,SPST - NO,1:1,35Ohm,Tape & Reel (TR),,9000,https://www.vishay.com/docs/70050/dg411-extractor.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NOX4 35OHM 16TSSOP
DG9421EDV-T1-GE3,Vishay Siliconix,Active,SPST - NC,1:1,3.2Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/75411/dg9421e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3762/742%7E5540%7EDV%2C-EV%7E6.jpg,IC SWITCH SPST-NCX1 3.2OHM 6TSOP
DG9422EDV-T1-GE3,Vishay Siliconix,Active,SPST - NO,1:1,3.2Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/75411/dg9421e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3762/742%7E5540%7EDV%2C-EV%7E6.jpg,IC SWITCH SPST-NOX1 3.2OHM 6TSOP
DG2535EDQ-T1-GE3,Vishay Siliconix,Active,SPDT,2:1,500mOhm,Tape & Reel (TR),,2230,https://www.vishay.com/docs/75646/dg2535e_dg2733e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/522/10-MSOP.jpg,IC SWITCH SPDTX2 500MOHM 10MSOP
TS3A4751RUCR,Texas Instruments,Active,SPST - NO,1:1,900mOhm,Tape & Reel (TR),,15000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fts3a4751,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/667/14-XFQFN.jpg,IC SW SPST-NOX4 900MOHM 14QFN
TMUX1101DCKR,Texas Instruments,Active,SPST,1:1,4Ohm,Tape & Reel (TR),,3000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1101,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4023/296%7E4093553-3%7EDCK%7E5.JPG,IC SWITCH SPST X 1 4OHM SC70-5
ISL84467IRTZ-T,Renesas Electronics Corporation,Active,SPDT,2:1,400mOhm (Typ),Tape & Reel (TR),,12000,https://www.renesas.com/us/en/document/dst/isl84467-datasheet,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/570/16-VQFN%2CMDP.jpg,IC SWITCH SPDTX4 400MOHM 16TQFN
DG408LEDY-T1-GE3,Vishay Siliconix,Active,-,8:1,23Ohm,Tape & Reel (TR),,15000,https://www.vishay.com/docs/78084/dg408le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC MUX 8:1 23OHM 16SOIC
DG412LEDQ-T1-GE3,Vishay Siliconix,Active,SPST - NO,1:1,26Ohm,Tape & Reel (TR),,15000,https://www.vishay.com/docs/78091/dg411le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NOX4 26OHM 16TSSOP
DG409LEDY-T1-GE3,Vishay Siliconix,Active,SP4T,4:1,23Ohm,Tape & Reel (TR),,7500,https://www.vishay.com/docs/78084/dg408le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SWITCH SP4T X 2 23OHM 16SOIC
DG411LEDQ-T1-GE3,Vishay Siliconix,Active,SPST - NC,1:1,26Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/78091/dg411le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NCX4 26OHM 16TSSOP
ISL43L210IHZ-T,Renesas Electronics Corporation,Active,SPDT,2:1,360mOhm (Typ),Tape & Reel (TR),,21000,https://www.renesas.com/us/en/document/dst/isl43l210-datasheet,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/SOT-363%20PKG.jpg,IC SWITCH SPDTX1 360MOHM SC70-6
ISL84714IHZ-T,Renesas Electronics Corporation,Active,SPDT,2:1,600mOhm,Tape & Reel (TR),,9000,https://www.renesas.com/us/en/document/dst/isl84714-datasheet,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/SOT-363%20PKG.jpg,IC SWITCH SPDTX1 600MOHM SC70-6
HD3SS3411IRWAR,Texas Instruments,Active,DPDT,2:1,8Ohm,Tape & Reel (TR),,6000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fhd3ss3411,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/570/14-PVQFN.jpg,IC MUX 2:1 8OHM 14WQFN
DG408LEDQ-T1-GE3,Vishay Siliconix,Active,-,8:1,23Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/78084/dg408le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC MUX 8:1 23OHM 16TSSOP
DG409LEDQ-T1-GE3,Vishay Siliconix,Active,SP4T,4:1,23Ohm,Tape & Reel (TR),,3000,https://www.vishay.com/docs/78084/dg408le.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SWITCH SP4T X 2 23OHM 16TSSOP
TS12A12511DCNR,Texas Instruments,Active,SPDT,2:1,5Ohm (Typ),Tape & Reel (TR),,6000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Fts12a12511,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/57/296%7E4222047%7EDDF%7E8.jpg,IC SWITCH SPDT X 1 5OHM SOT23-8
ISL43210IHZ-T,Renesas Electronics Corporation,Active,SPDT,2:1,20Ohm,Tape & Reel (TR),,12000,https://www.renesas.com/us/en/document/dst/isl43210-datasheet,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/SOT-23-6%20PKG.jpg,IC SWITCH SPDT X 1 20OHM 6SOT
MAX4594EXK+T,Analog Devices Inc.,Active,SPST - NO,1:1,10Ohm,Tape & Reel (TR),,4467,https://datasheets.maximintegrated.com/en/ds/MAX4594-MAX4597.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/890/175-SC-70-5.jpg,IC SWITCH SPST-NOX1 10OHM SC70-5
DG408DYZ,Renesas Electronics Corporation,Active,-,8:1,100Ohm,Tube,,1154,https://www.renesas.com/us/en/document/dst/dg408-dg409-datasheet?r=493741,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC MUX 8:1 100OHM 16SOIC
DG403DY-T1-E3,Vishay Siliconix,Active,SPST - NO/NC,1:1,45Ohm,Tape & Reel (TR),,7500,https://www.vishay.com/docs/70049/dg401.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SW SPST-NO/NCX2 45OHM 16SOIC
TMUX1119DCKR,Texas Instruments,Active,SPDT,2:1,4Ohm,Tape & Reel (TR),,12000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1119,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4002/296%7E4093553-4%7EDCK%7E6%7ETop.jpg,IC SWITCH SPDT X 1 4OHM SC70-6
DG9233EDY-T1-GE3,Vishay Siliconix,Active,SPST - NO,1:1,25Ohm,Tape & Reel (TR),,0,https://www.vishay.com/docs/75165/dg9232e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/742%7E5498%7EDY%2C-EY%7E8.jpg,IC SWITCH SPST-NOX2 25OHM 8SOIC
STG3692QTR,STMicroelectronics,Active,SPDT,2:1,5.2Ohm,Tape & Reel (TR),,6000,https://www.st.com/content/ccc/resource/technical/document/datasheet/e4/e6/5c/d9/e0/d4/44/7f/CD00134165.pdf/files/CD00134165.pdf/jcr:content/translations/en.CD00134165.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1255/497%3B-16QFN-.55-2.6x1.8%3B-%3B-16.jpg,IC SWITCH SPDT X 4 5.2OHM 16QFN
DG408DY-T1-E3,Vishay Siliconix,Active,-,8:1,100Ohm,Tape & Reel (TR),,7500,https://www.vishay.com/docs/70062/dg408.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC MUX 8:1 100OHM 16SOIC
DG408DY-E3,Vishay Siliconix,Active,-,8:1,100Ohm,Tube,,1002,https://www.vishay.com/docs/70062/dg408.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC MUX 8:1 100OHM 16SOIC
ADG702LBRTZ-REEL7,Analog Devices Inc.,Active,SPST - NC,1:1,3Ohm,Tape & Reel (TR),,0,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG701L_702L.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5057/505%7ERJ-6%7ERJ%7E6.JPG,IC SWITCH SPST-NCX1 3OHM SOT23-6
DG419DY-T1-E3,Vishay Siliconix,Active,SPDT,2:1,35Ohm,Tape & Reel (TR),,17500,https://www.vishay.com/docs/70051/dg417.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/742%7E5498%7EDY%2C-EY%7E8.jpg,IC SWITCH SPDT X 1 35OHM 8SOIC
DG412DY-T1-E3,Vishay Siliconix,Active,SPST - NO,1:1,35Ohm,Tape & Reel (TR),,17500,https://www.vishay.com/docs/70050/dg411-extractor.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SWITCH SPST-NOX4 35OHM 16SOIC
DG411DY-T1-E3,Vishay Siliconix,Active,SPST - NC,1:1,35Ohm,Tape & Reel (TR),,7500,https://www.vishay.com/docs/70050/dg411-extractor.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SWITCH SPST-NCX4 35OHM 16SOIC
ADG779BKSZ-REEL,Analog Devices Inc.,Active,SPDT,2:1,5Ohm,Tape & Reel (TR),,20000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG779.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDT X 1 5OHM SC70-6
ADG779BKSZ-REEL7,Analog Devices Inc.,Active,SPDT,2:1,5Ohm,Tape & Reel (TR),,13800,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG779.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDT X 1 5OHM SC70-6
ISL84544IHZ-T,Renesas Electronics Corporation,Active,SPDT,2:1,60Ohm,Tape & Reel (TR),,0,https://www.renesas.com/us/en/document/dst/isl84541-isl84544-datasheet,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/SOT-23-6%20PKG.jpg,IC SWITCH SPDT X 1 60OHM 6SOT
DG212BDQ-T1-E3,Vishay Siliconix,Active,SPST - NO,1:1,85Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/70040/dg211.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NOX4 85OHM 16TSSOP
MAX4564EUA+T,Analog Devices Inc.,Active,SPDT,2:1,60Ohm,Tape & Reel (TR),,5000,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/175%7E21-0036%7EU%2CUA%7E8.jpg,IC SWITCH SPDT X 1 60OHM 8UMAX
MAX4564EKA+T,Analog Devices Inc.,Active,SPDT,2:1,60Ohm,Tape & Reel (TR),,4900,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/175%7E21-0078%7EKA%7E8.jpg,IC SWITCH SPDT X 1 60OHM SOT23-8
DG411DYZ-T,Renesas Electronics Corporation,Active,SPST - NC,1:1,35Ohm,Tape & Reel (TR),,7500,https://www.renesas.com/us/en/document/dst/dg411-dg412-dg413-datasheet?r=497601,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SWITCH SPST-NCX4 35OHM 16SOIC
ADG849YKSZ-REEL7,Analog Devices Inc.,Active,SPDT,2:1,600mOhm,Tape & Reel (TR),,18000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG849.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDTX1 600MOHM SC70-6
ADG701BRJZ-REEL7,Analog Devices Inc.,Active,SPST - NO,1:1,3Ohm,Tape & Reel (TR),,9000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG701_702.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4828/505%7ERJ-5%7ERJ%7E5-Top-View.jpg,IC SWITCH SPST-NOX1 3OHM SOT23-5
ADG849YKSZ-REEL,Analog Devices Inc.,Active,SPDT,2:1,600mOhm,Tape & Reel (TR),,0,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG849.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDTX1 600MOHM SC70-6
MAX4514EUK+T,Analog Devices Inc.,Active,SPST - NO,1:1,20Ohm,Tape & Reel (TR),,25000,https://datasheets.maximintegrated.com/en/ds/MAX4514-MAX4515.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/SOT-23-5%20PKG.jpg,IC SWITCH SPST-NOX1 20OHM SOT23
MAX4515EUK+T,Analog Devices Inc.,Active,SPST - NC,1:1,20Ohm,Tape & Reel (TR),,10000,https://datasheets.maximintegrated.com/en/ds/MAX4514-MAX4515.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/SOT-23-5%20PKG.jpg,IC SWITCH SPST-NCX1 20OHM SOT23
DG509BEY-T1-E3,Vishay Siliconix,Active,SP4T,4:1,380Ohm,Tape & Reel (TR),,2500,https://www.vishay.com/docs/64821/dg508b.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SWITCH SP4T X 2 380OHM 16SOIC
ADG772BCPZ-REEL7,Analog Devices Inc.,Active,SPDT,2:1,6.7Ohm (Typ),Tape & Reel (TR),,6000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG772.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/392/505%3BCP-10-10%3BCP%3B10.jpg,IC SWITCH SPDTX2 6.7OHM 10LFCSP
ADG741BKSZ-REEL7,Analog Devices Inc.,Active,SPST - NO,1:1,3Ohm,Tape & Reel (TR),,3000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG741_742.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPST-NOX1 3OHM SC70-6
MAX14589EEWL+T,Analog Devices Inc.,Active,DPDT,2:2,380mOhm,Tape & Reel (TR),,15000,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2523/9-WLP%2021-0067.jpg,IC SWITCH DPDT X 1 380MOHM 9WLP
ADG749BKSZ-REEL,Analog Devices Inc.,Active,SPDT,2:1,5Ohm,Tape & Reel (TR),,20000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG749.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDT X 1 5OHM SC70-6
ADG749BKSZ-REEL7,Analog Devices Inc.,Active,SPDT,2:1,5Ohm,Tape & Reel (TR),,9000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG749.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDT X 1 5OHM SC70-6
TMUX1104DQAR,Texas Instruments,Active,SP4T,4:1,4Ohm,Tape & Reel (TR),,6000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1104,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/53/296%7E4220328%7EDQA%7E10.jpg,IC SWITCH SP4T X 1 4OHM 10USON
ADG839YKSZ-500RL7,Analog Devices Inc.,Active,SPDT,2:1,500mOhm,Tape & Reel (TR),,1500,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG839.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDTX1 500MOHM SC70-6
ADG849YKSZ-500RL7,Analog Devices Inc.,Active,SPDT,2:1,600mOhm,Tape & Reel (TR),,7000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG849.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/505%7EKS-6%7EKS%7E6.JPG,IC SWITCH SPDTX1 600MOHM SC70-6
TMUX1133PWR,Texas Instruments,Active,SPDT,2:1,4Ohm,Tape & Reel (TR),,4000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1133,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/296%3B-4220204%3B-PW%3B-16.jpg,IC SWITCH SPDT X 3 4OHM 16TSSOP
DG9408EDN-T1-GE4,Vishay Siliconix,Active,-,8:1,7Ohm,Tape & Reel (TR),,5000,https://www.vishay.com/docs/75375/dg9408e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5890%3BN%3B16.jpg,IC MUX 8:1 7OHM 16QFN
DG9424EDQ-T1-GE3,Vishay Siliconix,Active,SPST - NO,1:1,3Ohm,Tape & Reel (TR),,36000,https://www.vishay.com/docs/75770/dg9424e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SWITCH SPST-NOX4 3OHM 16TSSOP
DG9426EDQ-T1-GE3,Vishay Siliconix,Active,SPST - NO/NC,1:1,3Ohm,Tape & Reel (TR),,6000,https://www.vishay.com/docs/75770/dg9424e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NO/NCX4 3OHM 16TSSOP
DG9425EDQ-T1-GE3,Vishay Siliconix,Active,SPST - NC,1:1,3Ohm,Tape & Reel (TR),,3000,https://www.vishay.com/docs/75770/dg9424e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SWITCH SPST-NCX4 3OHM 16TSSOP
TMUX1136DGSR,Texas Instruments,Active,SPDT,2:1,4Ohm,Tape & Reel (TR),,2500,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2ftmux1136,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3990/296%7E4221984%7EDGS%7E10.JPG,IC SWITCH SPDT X 2 4OHM 10VSSOP
DG9424EDN-T1-GE4,Vishay Siliconix,Active,SPST - NC,1:1,3Ohm,Tape & Reel (TR),,2500,https://www.vishay.com/docs/75770/dg9424e.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5890%3BN%3B16.jpg,IC SWITCH SPST-NC X 4 3OHM 16QFN
TMUX1136DQAR,Texas Instruments,Active,SPDT,2:1,4Ohm,Tape & Reel (TR),,500,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1136,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/53/296%7E4220328%7EDQA%7E10.jpg,IC SWITCH SPDT X 2 4OHM 10USON
DG442DYZ,Renesas Electronics Corporation,Active,SPST - NO,1:1,85Ohm,Tube,,310,https://www.renesas.com/us/en/document/dst/dg441-dg442-datasheet?r=497616,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/16%20SOIC.jpg,IC SWITCH SPST-NOX4 85OHM 16SOIC
MAX4544EUT+T,Analog Devices Inc.,Active,SPDT,2:1,60Ohm,Tape & Reel (TR),,10000,https://www.analog.com/media/en/technical-documentation/data-sheets/max4541-max4544.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4277/175%7E21-0058%7EUT%7E6.jpg,IC SWITCH SPDT X 1 60OHM SOT6
ISL43210AIHZ-T7A,Renesas Electronics Corporation,Active,SPDT,2:1,20Ohm,Tape & Reel (TR),,5000,https://www.renesas.com/us/en/document/dst/isl43210a-datasheet,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/SOT-23-6%20PKG.jpg,IC SWITCH SPDT X 1 20OHM 6SOT
TMUX1104DGSR,Texas Instruments,Active,SP4T,4:1,4Ohm,Tape & Reel (TR),,2500,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1104,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3990/296%7E4221984%7EDGS%7E10.JPG,IC MUX 4:1 4OHM 10VSSOP
ADG721BRMZ-REEL,Analog Devices Inc.,Active,SPST - NO,1:1,4Ohm,Tape & Reel (TR),,9000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG721_722_723.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4897/505%7ERM-8%7ERM%7E8.JPG,IC SWITCH SPST-NO X 2 4OHM 8MSOP
ADG721BRMZ,Analog Devices Inc.,Active,SPST - NO,1:1,4Ohm,Tube,,9442,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG721_722_723.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4897/505%7ERM-8%7ERM%7E8.JPG,IC SWITCH SPST-NO X 2 4OHM 8MSOP
ADG721BRMZ-REEL7,Analog Devices Inc.,Active,SPST - NO,1:1,4Ohm,Tape & Reel (TR),,3000,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG721_722_723.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4897/505%7ERM-8%7ERM%7E8.JPG,IC SWITCH SPST-NO X 2 4OHM 8MSOP
TMUX1112RSVR,Texas Instruments,Active,SPST,1:1,4Ohm,Tape & Reel (TR),,18000,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmux1111,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/209/296%7E4220314%7ERSV%7E16.jpg,IC SWITCH SPST X 4 4OHM 16UQFN
DG412DVZ,Renesas Electronics Corporation,Active,SPST - NO,1:1,35Ohm,Tube,,3695,https://www.renesas.com/us/en/document/dst/dg411-dg412-dg413-datasheet?r=497601,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg,IC SW SPST-NOX4 35OHM 16TSSOP
ADG601BRTZ-REEL7,Analog Devices Inc.,Active,SPST - NO,1:1,2.5Ohm,Tape & Reel (TR),,0,https://www.analog.com/media/en/technical-documentation/data-sheets/ADG601_602.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5057/505%7ERJ-6%7ERJ%7E6.JPG,IC SW SPST-NOX1 2.5OHM SOT23-6
